3544,Our Lady Star of the Sea School (Christchurch),03-3265315,office@ourladystar.school.nz,Adele Greig,http://www.ourladystar.school.nz,45 Colenso Street ,Sumner,Christchurch,PO Box 17571,Sumner,Christchurch,8840,Major urban area,Full Primary,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Banks Peninsula,Te Tai Tonga,332700,Sumner,Heathcote Ward,99196,Aupaki Kāhui Ako,-43.574868,172.762543,No,406,108,98,14,0,1,4,4,0,0.38,All students taught in English,No,No,Open
3546,Sumner School,03-3266546,admin@sumner.school.nz,Anna Granger,http://www.sumner.school.nz,Colenso Street ,Sumner,Christchurch,PO Box 17622,Sumner,Christchurch,8840,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Banks Peninsula,Te Tai Tonga,332700,Sumner,Heathcote Ward,99196,Aupaki Kāhui Ako,-43.573098,172.759628,Yes,384,355,330,22,5,10,4,7,0,0.37,All students taught in English,No,Yes,Open
3547,Te Koromiko Swannanoa School,03-3126813,admin@swannanoa.school.nz,Brian Price,http://www.swannanoa.school.nz,1305 Tram Road ,,Rangiora,1305 Tram Road RD 6,,Rangiora,7476,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,315100,Swannanoa-Eyreton,Oxford-Ohoka Ward,99077,Puketeraki Community of Learning,-43.369342,172.495566,Yes,413,308,284,46,11,6,9,1,0,0.5,All students taught in English,No,No,Open
3549,Tai Tapu School,03-3296796,accounts@taitapu.school.nz,Amanda Clarkson,http://www.taitapu.school.nz,1 School Road ,,Tai Tapu,Counter Delivery,Tai Tapu Postcentre,Tai Tapu,7645,Rural settlement,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,336301,Tai Tapu,Springs Ward,99113,Ngā Mātāpuna o Ngā Pakihi Community of Learning,-43.663629,172.550066,Yes,397,260,244,29,3,9,7,0,0,0.34,All students taught in English,No,No,Open
3553,Te One School,03-3050023,office@teone.school.nz,Melanie Sutton,,North Road ,Waitangi (Chatham Islands),Chatham Islands,PO Box 9,Waitangi,Chatham Islands,8942,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Chatham Islands Territory,Area Outside Region,Christchurch Office,"Canterbury, Chatham Islands",Rongotai,Te Tai Tonga,343000,Chatham Islands,Area Outside Ward,,,-43.93302,-176.527573,No,480,56,43,50,3,2,0,2,0,22,All students taught in English,No,No,Open
3554,Waitaha School,03-3441243,admin@waitaha.school.nz,Bernie Mulcahy-Bouwman,http://waitaha.school.nz/,12 Lemonwood Drive ,,Rolleston,12 Lemonwood Drive,Faringdon,Rolleston,7615,Medium urban area,Specialist School,Day Specialist,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,335501,Faringdon,Rolleston Ward,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.623432,172.385925,No,463,135,84,19,6,34,7,0,0,0.43,All students taught in English,No,No,Open
3555,Templeton School,03-3497045,office@templeton.school.nz,Nick Pratt,http://www.templeton.school.nz,40 Kirk Road ,Templeton,Christchurch,40 Kirk Road,Templeton,Christchurch,8042,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,318100,Templeton,Hornby Ward,99045,Uru Mānuka Kāhui Ako,-43.550162,172.472361,Yes,449,307,258,59,35,29,2,1,0,0.33,All students taught in English,No,No,Open
3557,Te Kura o Huriawa Thorrington,03-3327480,admin@thorrington.ac.nz,Juliana Rae,http://www.thorrington.ac.nz,22A Colombo Street ,Cashmere,Christchurch,22A Colombo Street,Cashmere,Christchurch,8022,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Banks Peninsula,Te Tai Tonga,330300,Cashmere West,Cashmere Ward,,,-43.566305,172.636568,Yes,377,448,394,34,12,58,10,1,0,0.13,All students taught in English,No,No,Open
3561,Tinwald School,03-3084555,admin@tinwald.school.nz,Peter Livingstone,http://www.tinwaldschool.weebly.com,131 Thomson Street ,Tinwald,Ashburton,PO Box 5032,Tinwald,Ashburton,7741,Medium urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Ashburton District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,338200,Tinwald South,Ashburton Ward,99043,Hakatere Kāhui Ako,-43.923887,171.719067,Yes,465,275,212,40,43,23,6,0,0,1.13,All students taught in English,No,No,Open
3563,Te Kura o Tuahiwi,03-3138521,office@tuahiwi.school.nz,Dot Singh,http://tuahiwi.school.nz,206 Tuahiwi Road ,,Kaiapoi,206 Tuahiwi Road RD 1,,Kaiapoi,7691,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,315200,Tuahiwi,Kaiapoi-Woodend Ward,99061,Katote (Christchurch) Community of Learning,-43.334247,172.643796,No,496,182,68,148,21,1,2,1,0,0.43,All students taught in te reo Māori,No,No,Open
3565,View Hill School,03-3124336,principal@viewhill.school.nz,Pax O'Dowd,http://www.viewhill.school.nz,496 Island Road ,,Oxford,496 Island Road RD 1,,Oxford,7495,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,313100,Ashley Gorge,Oxford-Ohoka Ward,99077,Puketeraki Community of Learning,-43.299033,172.071832,Yes,435,68,67,2,3,0,0,2,0,1.18,All students taught in English,No,No,Open
3566,Waiau School,03-3156027,office@waiau.school.nz,Megan Walker,http://waiau.school.nz,11 Montrose Street ,,Waiau,11 Montrose Street,,Waiau,7332,Rural settlement,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Hurunui District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Kaikōura,Te Tai Tonga,312200,Amuri,West Ward,99066,Tipu Maia Community of Learning,-42.653683,173.04201,No,444,32,32,8,0,0,0,0,0,2.34,All students taught in English,No,No,Open
3567,Waihao Downs School,03-6892734,office@waihaodowns.school.nz,Magdalena Field,http://www.waihaodowns.school.nz,1139 Hakataramea Highway ,Waihao Downs,Waimate,1139 Hakataramea Highway RD 7,,Waimate,7977,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimate District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,342600,Morven-Glenavy-Ikawai,Hakataramea-Waihaorunga Ward,99040,Waimate Community of Learning,-44.790963,170.927483,Yes,448,74,64,5,0,8,1,1,0,1.5,All students taught in English,No,No,Open
3569,Waikari School,03-3144250,office@waikari.school.nz,Phoebe Todd,http://www.waikari.school.nz/WebSpace/30/,23 Princes Street ,,Waikari,23 Princes Street,,Waikari,7420,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Hurunui District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Kaikōura,Te Tai Tonga,312400,Upper Hurunui,West Ward,99066,Tipu Maia Community of Learning,-42.969376,172.700677,No,447,33,27,15,3,1,0,0,0,1.36,All students taught in English,No,No,Open
3570,Pegasus Bay School,03-9207000,admin@pegasusbay.school.nz,Jared Kelly,http://www.pegasusbay.school.nz,5 Solander Road ,,Pegasus,5 Solander Road,,Pegasus,7612,Small urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,315400,Pegasus,Kaiapoi-Woodend Ward,99061,Katote (Christchurch) Community of Learning,-43.314909,172.692266,Yes,421,444,384,57,8,45,20,1,0,0.54,All students taught in English,No,Yes,Open
3571,Waimairi School,03-3529208,admin@waimairi.school.nz,Chris Panther,http://www.waimairi.school.nz/,1 Tillman Avenue ,,Christchurch,1 Tillman Avenue,Strowan,Christchurch,8052,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,321400,Strowan,Fendalton Ward,,,-43.504214,172.605282,Yes,416,355,274,56,17,60,15,0,0,0.16,All students taught in English,No,No,Open
3572,Waimataitai School,03-6845566,office@waimataitai.school.nz,Jonathan Young,http://www.waimataitai.school.nz,25 Trafalgar Street ,,Timaru,25 Trafalgar Street,Maori Hill,Timaru,7910,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Timaru District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,340601,Waimataitai-Maori Hill,Timaru Ward,,,-44.388036,171.238242,Yes,464,494,286,80,49,76,25,9,0,0.66,All students taught in English,No,No,Open
3573,Waimate Centennial School,03-6898295,office@centennial.school.nz,Mandy Woods,http://centennial.ultranet.school.nz,5 Hughes Street ,,Waimate,5 Hughes Street,,Waimate,7924,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimate District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,342700,Waimate West,Waimate Ward,99040,Waimate Community of Learning,-44.729133,171.038642,No,469,140,120,25,3,5,3,1,0,1.39,All students taught in English,No,No,Open
3574,Waimate Main School,03-6898887,office@waimatemain.school.nz,Anna Nicolson,http://www.waimatemain.school.nz,25 John Street ,,Waimate,25 John Street,,Waimate,7924,Small urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimate District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,342800,Waimate East,Waimate Ward,99040,Waimate Community of Learning,-44.736306,171.046665,No,483,91,63,15,3,17,1,0,0,1.38,All students taught in English,No,No,Open
3576,Waipara School,03-3146814,office@waipara.school.nz,Yvonne Blair,http://www.waipara.school.nz,2 Loffhagen Drive ,,Waipara,PO Box 11,,Waipara,7447,Rural settlement,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Hurunui District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Kaikōura,Te Tai Tonga,312700,Omihi,East Ward,99066,Tipu Maia Community of Learning,-43.053621,172.762053,No,471,35,27,7,0,1,0,2,0,1.1,All students taught in English,No,No,Open
3577,Wairakei School (Christchurch),03-3518033,office@wairakeichch.school.nz,Catherine Parkes,http://www.wairakeichch.school.nz,250 Wairakei Road ,Bryndwr,Christchurch,250 Wairakei Road,Bryndwr,Christchurch,8053,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,319900,Bryndwr North,Papanui Ward,99027,Waimairi-iri Kāhui Ako,-43.500167,172.588282,Yes,480,214,102,70,10,53,11,1,0,0.19,All students taught in English,No,No,Open
3579,Waituna Creek School,03-6897438,office@waitunacreek.school.nz,Moragh Sutherland,http://www.waitunacreek.school.nz/,178 Waituna School Road ,,Waimate,178 Waituna School Road RD 8,,Waimate,7978,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimate District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,342400,Mākikihi-Willowbridge,Waimate Ward,99040,Waimate Community of Learning,-44.701224,171.015144,No,437,27,26,2,1,0,0,0,0,1.39,All students taught in English,No,No,Open
3580,Wakanui School,03-3023899,office@wakanui.school.nz,Trena Watt,http://www.wakanui.school.nz,Wakanui School Road ,,Ashburton,20 Wakanui School Road RD 7,,Ashburton,7777,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Ashburton District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,337301,Winchmore-Wakanui,Eastern Ward,99043,Hakatere Kāhui Ako,-43.973865,171.822857,Yes,414,109,95,3,0,8,5,0,0,1.29,All students taught in English,No,Yes,Open
3581,Waltham School,03-3793137,admin@waltham.school.nz,Tim Evers,http://www.waltham.school.nz,Hastings Street East ,Waltham,Christchurch,Hastings Street East,Waltham,Christchurch,8023,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch Central,Te Tai Tonga,329900,Waltham,Heathcote Ward,99177,Te Mana Raupō Kāhui Ako,-43.548989,172.648613,Yes,493,259,108,58,36,92,11,0,0,0.09,All students taught in English,No,No,Open
3585,Weedons School,03-3478740,office@weedons.school.nz,Robert Naysmith,http://www.weedons.school.nz,135 Weedons Ross Road ,Weedons,Christchurch,135 Weedons Ross Road RD 5,,Christchurch,7675,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,334501,Newtons Road,Rolleston Ward,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.570608,172.403181,Yes,420,154,148,25,2,5,3,0,0,0.38,All students taught in English,No,Yes,Open
3586,West Eyreton School,03-3125850,office@westeyreton.school.nz,Lisa Duff,http://www.westeyreton.school.nz,1651 North Eyre Road ,West Eyreton,Rangiora,1651 North Eyre Road RD 5,,Rangiora,7475,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,313600,West Eyreton,Oxford-Ohoka Ward,99077,Puketeraki Community of Learning,-43.349492,172.360111,Yes,435,180,166,15,6,8,4,0,0,0.73,All students taught in English,No,No,Open
3587,West Melton School,03-3478448,office@westmelton.school.nz,Tracey Riley,http://westmelton.school.nz/,Weedons Ross Road ,,West Melton,743 Weedons Ross Road,,West Melton,7618,Small urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,334601,West Melton,Malvern Ward,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.521443,172.369386,Yes,390,489,452,49,10,36,8,1,0,0.43,All students taught in English,No,Yes,Open
3588,Te Ara Koropiko West Spreydon School,03-3388184,admin@westspreydon.school.nz,Marriene Langton,http://www.westspreydon.school.nz,147 Lyttelton Street ,Spreydon,Christchurch,147 Lyttelton Street,Spreydon,Christchurch,8024,Major urban area,Contributing,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,328200,Spreydon South,Spreydon Ward,,,-43.559634,172.611297,Yes,445,271,210,66,16,32,17,3,0,0.15,All students taught in English,No,No,Open
3589,Westburn Te Kura O Hereora,03-3588173,admin@westburn.school.nz,Susan Jennison,http://www.westburn.school.nz,257 Waimairi Road ,Ilam,Christchurch,257 Waimairi Road,Ilam,Christchurch,8041,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,320200,Ilam North,Waimairi Ward,,,-43.512146,172.570887,Yes,382,491,176,24,16,286,17,8,9,0.22,All students taught in English,No,Yes,Open
3591,Wharenui School,03-3485263,helen.tuuta@wharenui.school.nz,Tracey Young,http://www.wharenui.school.nz,Matipo Street ,Riccarton,Christchurch,Matipo Street,Riccarton,Christchurch,8041,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,324400,Riccarton South,Riccarton Ward,99176,Pūtaringamotu Kāhui Ako,-43.536311,172.596742,Yes,458,460,101,74,44,261,45,2,0,0.13,All students taught in English,No,Yes,Open
3592,Whataroa School,03-7534061,principal@whataroa.school.nz,Jennifer Bainbridge,http://www.whataroa.school.nz,65 Scally Road ,,Whataroa,PO Box 50,,Whataroa,7857,Rural other,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Westland District,West Coast Region,Nelson Office,"Nelson, Marlborough, West Coast",West Coast-Tasman,Te Tai Tonga,311900,Whataroa-Harihari,Southern Ward,,,-43.262545,170.361348,No,471,21,17,4,1,0,0,1,0,5.47,All students taught in English,No,No,Open
3594,Longbeach School,03-3026643,office@longbeach.school.nz,Neil Simons,http://www.longbeach.school.nz,Boundary Road ,,Ashburton,838 Boundary Road RD 3,,Ashburton,7773,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Ashburton District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Rangitata,Te Tai Tonga,337100,Eiffelton,Eastern Ward,99043,Hakatere Kāhui Ako,-43.979123,171.683118,Yes,424,154,134,12,4,9,2,4,0,1.18,All students taught in English,No,No,Open
3597,Windwhistle School,03-3186828,office@windwhistle.school.nz,Bronwen Seaward,http://www.windwhistle.school.nz,19 Rakaia Gorge Road ,,Darfield,19 Rakaia Gorge Road RD 2,,Darfield,7572,Rural other,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Selwyn District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Selwyn,Te Tai Tonga,333800,Glenroy-Hororata,Malvern Ward,99008,Te Hū o Kākāpōtahi Kāhui Ako ,-43.515524,171.713285,No,402,26,25,1,0,0,0,0,0,1.46,All students taught in English,No,No,Open
3599,Woodbury School,03-6922817,office@woodbury.school.nz,Mike de Joux,http://www.woodbury.school.nz,559 Woodbury Road ,,Geraldine,559 Woodbury Road RD 21,,Geraldine,7991,Rural other,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Runga,Timaru District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,338700,Arundel,Geraldine Ward,99053,Ka Awa Whiria,-44.034925,171.206998,Yes,412,112,106,6,1,3,5,0,0,1.32,All students taught in English,No,No,Open
3600,Woodend School,03-3127808,office@woodend.school.nz,Andrew Retallick,http://www.woodend.school.nz/,Main North Road ,,Woodend,PO Box 93,,Woodend,7641,Small urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,315301,Woodend,Kaiapoi-Woodend Ward,99061,Katote (Christchurch) Community of Learning,-43.324564,172.665404,Yes,451,554,478,86,20,45,15,2,0,0.44,All students taught in English,No,No,Open
3602,Yaldhurst School – Tōtara Tūkaha,03-3427933,secretary@yaldhurst.school.nz,Gretchen Cocks,http://www.yaldhurst.school.nz,48 School Road ,,Yaldhurst,48 School Road RD 6,,Christchurch,7676,Major urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Ilam,Te Tai Tonga,316600,Yaldhurst,Harewood Ward,99045,Uru Mānuka Kāhui Ako,-43.510194,172.502189,Yes,429,126,104,18,9,19,5,2,0,0.33,All students taught in English,No,No,Open
3612,Mangakōtukutuku College,07-899 8057,enquiries@mkt.school.nz,Jim Hay-Mackenzie,https://www.mkt.school.nz/,6 Collins Road ,Glenview,Hamilton,6 Colins Road,Glenview,Hamilton,3206,Major urban area,Secondary (Year 7-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Hamilton City,Waikato Region,Hamilton Office,Waikato,Hamilton West,Hauraki-Waikato,180300,Melville South,West General Ward,99105,Te Kaahui Ako o Mangakootukutuku,-37.816878,175.281521,No,528,742,266,362,145,183,40,9,1,0.1,All students taught in English,No,No,Open
3614,Chapel Downs Junior College (Proposed opening date: 2027-01-01),,,,,170 Dawson Road ,Flat Bush,Auckland,170 Dawson Road,,Auckland,,,Restricted Composite (Year 7-10),,State,Donations may be requested,Co-Educational,,Te Tai Raro,,,Auckland Office,Tāmaki Herenga Waka,,,,,,,,,,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3617,Prebbleton New School (Proposed opening date: 2027-01-25),,,,,,,,,,,,,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Runga,,,Christchurch Office,"Canterbury, Chatham Islands",,,,,,,,,,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3618,Te Kura aa Iwi o Ngaati Kauwhata,06-328 9895,,Amohia Rolls,,2959 Cheltenham Hunterville Road ,,Feilding,RD 7 Cheltenham ,,Feilding,4777,Rural other,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,Manawatu District,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Rangitīkei,Te Tai Hauāuru,227100,Kiwitea,Manawatū Rural General Ward,,,-40.130208,175.658024,No,486,56,1,56,2,0,0,0,0,0.52,All students taught in te reo Māori,No,No,Open
3619,Te Kāpehu Whetū,09-955 9996,,Raewyn Tipene,http://www.tkw.ac.nz,171 Lower Dent Street ,,Whangarei,171 Lower Dent Street,,Whangarei,110,Large urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Whangarei District,Northland Region,Whangarei Office,Tai Tokerau,Whangārei,Te Tai Tokerau,107100,Whangārei Central,Whangārei Urban General Ward,,,-35.727535,174.33015,No,525,160,14,158,11,1,3,0,0,0.58,Some students taught in te reo Māori,No,No,Open
3622,(Proposed) - Māngere Central Primary 2,,,,,,,,,,,,,Contributing,,State,Donations may be requested,,,Te Tai Raro,,,Auckland Office,Tāmaki Herenga Waka,,,,,,,,,,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3623,(Proposed) - Māngere East Primary 2,,,,,,,,,,,,,Full Primary,,State,Donations may be requested,,,Te Tai Raro,,,Auckland Office,Tāmaki Herenga Waka,,,,,,,,,,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3625,Māruawai College,03-2089130,seniorcampus@maruawai.school.nz,Melanie Hamilton,http://www.maruawai.school.nz/,28 Coutts Road ,,Gore,Private Bag 50024,,Gore,9740,Small urban area,Secondary (Year 7-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Gore District,Southland Region,Invercargill Office,"Otago, Southland",Southland,Te Tai Tonga,359900,Gore West,Gore Ward,99055,Eastern Southland Kāhui Ako,-46.103255,168.930253,No,486,633,493,120,30,43,9,3,0,1.18,All students taught in English,No,No,Open
3628,Elim Christian College Henderson,09-538 0368,,Andy Lawrence,,80 Central Park Drive ,Henderson,Auckland,159 Botany Road,Botany,Auckland,2010,Major urban area,Full Primary,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,125100,Henderson Lincoln East,Waitākere Ward,,,-36.859102,174.631624,No,401,119,26,6,11,81,18,1,0,0.04,All students taught in English,No,No,Open
3630,Elim Christian College Mt Albert,09-320 3592,,Tania Calvert,https://elimmtalbert.school.nz/,1 McLean Street ,Mt Albert,Auckland,"P O Box 77020,  Mt Albert, Auckland 1025",Mount Albert,Auckland,1025,Major urban area,Composite,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Raro,Albert-Eden Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Mt Albert,Tāmaki Makaurau,135200,Mount Albert South,Albert-Eden-Puketāpapa Ward,,,-36.889135,174.709179,No,395,439,177,15,47,228,22,1,6,0.18,All students taught in English,No,No,Open
3631,Ruapehu Drive School (Proposed),,,,,137-149 Ruapehu Drive ,,Palmerston North,137-149 Ruapehu Drive,,Palmerston North,,Large urban area,Full Primary,,State,Donations may be requested,,,Te Tai Whenua,Palmerston North City,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Rangitīkei,Te Tai Hauāuru,232701,Poutoa,Te Hirawanui General Ward,,,-40.382477,175.635923,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3641,Porirua Montessori Primary School,021-08427037,poriruamontessori@gmail.com,Lisa Dei Gratia,,39 Cleat Street ,Whitby,Porirua,39 Cleat Street,Cannons Creek,Porirua,5024,Large urban area,Full Primary,,Private : Fully Registered,Not applicable,Co-Educational,,Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,240201,Postgate,Pāuatahanui General Ward,,,-41.121986,174.882284,No,not applicable,8,6,3,3,1,0,0,0,not applicable,All students taught in English,No,No,Open
3645,Te Kākā Kura o Ngāti Toa Rangatira (Proposed opening date: 2027-01-01),,,,,,,,,,,,,Composite,,State,Donations may be requested,,,Te Tai Runga,,,Lower Hutt Office,Wellington,,,,,,,,,,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3659,Te Kura ā Iwi o Te Waimate (Proposed opening date: 2026-07-20),,,,,421 Te Ahu Ahu Road ,,Waimate,421 Te Ahu Ahu Road,,Waimate,,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Far North District,Northland Region,Whangarei Office,Tai Tokerau,Northland,Te Tai Tokerau,103200,Ōhaeawai-Waimate North,Kaikohe-Hokianga General Ward,,,-35.312953,173.884515,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3665,Keenan Road Primary School (Proposed),,,,,Keenan Road ,Pyes Pa,Tauranga,Keenan Road,,Tauranga,,,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,,,Rotorua Office,"Bay of Plenty, Waiariki",,,,,,,,,,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
3679,Te Kura Kaupapa Māori o Ngā Papaonekura (Proposed opening date: 2026-01-01),,,,,38 Park Estate Road ,Papakura,Auckland,38 Park Estate Road,Papakura,Auckland,2113,,Composite,,State,Donations may be requested,Co-Educational,,Te Tai Raro,,,Auckland Office,Tāmaki Herenga Waka,,,,,,,,,,No,not calculated,,,,,,,,,not calculated,All students taught in English,No,No,Proposed
